公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300283,温州宏丰,温州宏丰电工合金股份有限公司,"Wenzhou Hongfeng Electrical Alloy Co.,Ltd.",浙江省乐清市北白象镇大桥工业区塘下片区,300283,温州宏丰,2012-01-10,"414,361,350","207,380,363",,,,0,0,华东,浙江,温州市,C 制造业,www.wzhf.com
300284,苏交科,苏交科集团股份有限公司,JSTI GROUP,江苏省南京市水西门大街223号,300284,苏交科,2012-01-10,"578,217,846","350,705,173",,,,0,0,华东,江苏,南京市,M 科研服务,www.jsti.com;www.jstri.com
300285,国瓷材料,山东国瓷功能材料股份有限公司,"SHANDONG SINOCERA FUNCTIONAL MATERIAL CO.,LTD.",山东省东营市东营区辽河路24号,300285,国瓷材料,2012-01-13,"598,301,142","410,346,074",,,,0,0,华东,山东,东营市,C 制造业,www.sinocera.com.cn
300286,安科瑞,安科瑞电气股份有限公司,"Acrel Co., Ltd.",上海市嘉定区育绿路253号,300286,安科瑞,2012-01-13,"144,597,000","110,315,572",,,,0,0,华东,上海,上海市,C 制造业,www.acrel.cn
300287,飞利信,北京飞利信科技股份有限公司,"Beijing Philisense Technology Co.,Ltd.",北京市海淀区塔院志新村2号金唐酒店3层3078,300287,飞利信,2012-02-01,"1,435,273,808","1,030,381,730",,,,0,0,华北,北京,北京市,I 信息技术,www.philisense.com
300288,朗玛信息,贵阳朗玛信息技术股份有限公司,"Guiyang Longmaster Information & Technology Co.,Ltd.",贵州省贵阳市高新金阳科技产业园长岭南路31号(国家数字内容产业园二楼),300288,朗玛信息,2012-02-16,"337,941,402","188,528,895",,,,0,0,西南,贵州,贵阳市,I 信息技术,www.longmaster.com.cn
300289,利德曼,北京利德曼生化股份有限公司,"BEIJING LEADMAN BIOCHEMISTRY CO.,LTD.",北京市北京经济技术开发区兴海路5号,300289,利德曼,2012-02-16,"423,805,235","321,286,195",,,,0,0,华北,北京,北京市,C 制造业,www.leadmanbio.com
300290,荣科科技,荣科科技股份有限公司,"Bringspring Science & Technology Co.,Ltd.",辽宁省沈阳经济技术开发区开发大路7甲3号,300290,荣科科技,2012-02-16,"321,429,652","271,307,654",,,,0,0,东北,辽宁,沈阳市,I 信息技术,www.bringspring.com
300291,华录百纳,北京华录百纳影视股份有限公司,"Beijing HualuBaina Film&Tv Co.,Ltd.",北京市石景山区八大处高科技园区西井路3号3号楼5365房间,300291,华录百纳,2012-02-09,"812,461,176","503,739,670",,,,0,0,华北,北京,北京市,R 文化传播,www.hlbn-ent.com
300292,吴通控股,吴通控股集团股份有限公司,"Wutong Holding Group CO.,LTD",江苏省苏州市相城经济开发区漕湖街道太东路2596号,300292,吴通控股,2012-02-29,"1,274,850,476","825,081,881",,,,0,0,华东,江苏,苏州市,C 制造业,www.cnwutong.com
300293,蓝英装备,沈阳蓝英工业自动化装备股份有限公司,"SHENYANG BLUE SILVER INDUSTRY AUTOMATIC EQUIPMENT CO.,LTD.",辽宁省沈阳市浑南产业区东区飞云路3号,300293,蓝英装备,2012-03-08,"270,000,000","270,000,000",,,,0,0,东北,辽宁,沈阳市,C 制造业,www.chnsbs.net
300294,博雅生物,博雅生物制药集团股份有限公司,"Boya Bio-pharmaceutical Group Co., Ltd",江西省抚州市高新技术产业园区惠泉路333号,300294,博雅生物,2012-03-08,"401,077,201","327,318,673",,,,0,0,华东,江西,抚州市,C 制造业,www.china-boya.com
300295,三六五网,江苏三六五网络股份有限公司,"Everyday Network Co.,Ltd.",江苏省南京市六合区龙池街道新东路,300295,三六五网,2012-03-15,"192,996,000","176,695,940",,,,0,0,华东,江苏,南京市,I 信息技术,www.house365.com
300296,利亚德,利亚德光电股份有限公司,"Leyard Optoelectronic Co.,Ltd.",北京市海淀区颐和园北正红旗西街9号,300296,利亚德,2012-03-15,"1,628,910,650","975,407,500",,,,0,0,华北,北京,北京市,C 制造业,www.leyard.com
300297,蓝盾股份,蓝盾信息安全技术股份有限公司,"Bluedon Information Security Technologies Co.,Ltd",广东省广州市天河区天慧路16号,300297,蓝盾股份,2012-03-15,"1,175,365,904","741,432,871",,,,0,0,华南,广东,广州市,I 信息技术,www.bluedon.com
300298,三诺生物,三诺生物传感股份有限公司,Sinocare Inc.,湖南省长沙市高新技术产业开发区谷苑路265号,300298,三诺生物,2012-03-19,"407,316,839","300,776,430",,,,0,0,华中,湖南,长沙市,C 制造业,www.sinocare.com
300299,富春股份,富春科技股份有限公司,"Fuchun Technology Co.,Ltd",福建省福州市鼓楼区铜盘路软件大道89号C区25号楼,300299,富春股份,2012-03-19,"570,003,955","309,080,097",,,,0,0,华东,福建,福州市,I 信息技术,www.forcom.com.cn
300300,汉鼎宇佑,汉鼎宇佑互联网股份有限公司,"Hakim Unique Internet Co., Ltd.",浙江省杭州市下城区永福桥路5号汉鼎国际大厦南楼1101室,300300,汉鼎宇佑,2012-03-19,"459,393,716","218,035,600",,,,0,0,华东,浙江,杭州市,I 信息技术,www.hakim.com.cn
300301,长方集团,深圳市长方集团股份有限公司,"SHENZHEN CHANGFANG GROUP Co., LTD.",广东省深圳市坪山新区大工业区聚龙山3号路,300301,长方集团,2012-03-21,"790,108,769","510,862,619",,,,0,0,华南,广东,深圳市,C 制造业,www.cfled.com
300302,同有科技,北京同有飞骥科技股份有限公司,"TOYOU FEIJI ELECTRONICS CO.,LTD.",北京市海淀区地锦路9号院2号楼-1至4层101,300302,同有科技,2012-03-21,"421,270,038","246,674,339",,,,0,0,华北,北京,北京市,I 信息技术,www.toyou.com.cn
300303,聚飞光电,深圳市聚飞光电股份有限公司,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD",广东省深圳市龙岗区平湖街道鹅公岭社区鹅岭工业区4号,300303,聚飞光电,2012-03-19,"1,251,595,547","1,020,854,308",,,,0,0,华南,广东,深圳市,C 制造业,www.jfled.com.cn
300304,云意电气,江苏云意电气股份有限公司,"JIANGSU YUNYI  ELECTRIC CO.,LTD.",江苏省徐州市铜山经济开发区黄山路26号,300304,云意电气,2012-03-21,"872,291,218","838,637,435",,,,0,0,华东,江苏,徐州市,C 制造业,www.yunyi-china.com
300305,裕兴股份,江苏裕兴薄膜科技股份有限公司,"JiangSu YuXing Film Technology Co.,Ltd",江苏省常州市钟楼经济开发区童子河西路8-8号,300305,裕兴股份,2012-03-29,"289,789,000","163,414,901",,,,0,0,华东,江苏,常州市,C 制造业,www.czyuxing.com
300306,远方信息,杭州远方光电信息股份有限公司,"Hangzhou Everfine Photo-E-Info Co.,Ltd.",浙江省杭州市滨江区滨康路669号1号楼,300306,远方信息,2012-03-29,"287,473,405","122,730,940",,,,0,0,华东,浙江,杭州市,C 制造业,www.everfine.cn
300307,慈星股份,宁波慈星股份有限公司,"Ningbo Cixing Co.,Ltd.",浙江省慈溪市白沙路街道华东轻纺针织城三期6号楼,300307,慈星股份,2012-03-29,"802,000,000","793,223,271",,,,0,0,华东,浙江,宁波市,C 制造业,www.ci-xing.com
300308,中际旭创,中际旭创股份有限公司,"ZHONGJI INNOLIGHT CO., LTD.",山东省龙口市诸由观镇驻地,300308,中际旭创,2012-04-10,"473,857,056","214,545,924",,,,0,0,华东,山东,烟台市,C 制造业,www.zhongji.cc
300309,吉艾科技,吉艾科技集团股份公司,"GI Technologies Group Co.,Ltd.",北京市丰台区海鹰路1号院2号楼2层201室,300309,吉艾科技,2012-04-10,"484,026,066","433,693,714",,,,0,0,华北,北京,北京市,C 制造业,www.gi-tech.cn
300310,宜通世纪,广东宜通世纪科技股份有限公司,"Guangdong Eastone Century Technology Co.,Ltd.",广东省广州市天河区建中路14、16号第三层东,300310,宜通世纪,2012-04-25,"882,445,986","581,768,053",,,,0,0,华南,广东,广州市,I 信息技术,www.etonetech.com
300311,任子行,任子行网络技术股份有限公司,"Surfilter Network Technology Co.,Ltd.",广东省深圳市南山区高新区科技中2路软件园2栋6楼,300311,任子行,2012-04-25,"448,009,392","237,133,338",,,,0,0,华南,广东,深圳市,I 信息技术,www.1218.com.cn
300312,邦讯技术,邦讯技术股份有限公司,"Boomsense Technology Co.,Ltd.",北京市海淀区杏石口路80号益园文化创意产业基地A区4号楼一层,300312,邦讯技术,2012-05-08,"320,040,000","183,690,000",,,,0,0,华北,北京,北京市,I 信息技术,www.boomsense.com
300313,天山生物,新疆天山畜牧生物工程股份有限公司,"XINJIANG TIANSHAN ANIMAL HUSBANDRY BIO-ENGINEERING CO.,LTD",新疆维吾尔自治区昌吉市高新区光明南路1号,300313,天山生物,2012-04-25,"197,352,789","183,184,202",,,,0,0,西北,新疆,昌吉回族自治州,A 农林牧渔,www.xjtssw.com
300314,戴维医疗,宁波戴维医疗器械股份有限公司,"Ningbo David Medical Device Co.,Ltd.",浙江省宁波市象山县石浦科技园区科苑路2号,300314,戴维医疗,2012-05-08,"288,000,000","189,052,698",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbdavid.com
300315,掌趣科技,北京掌趣科技股份有限公司,"OURPALM CO., LTD.",北京市海淀区奥北产业基地29号楼（北楼）1-9层,300315,掌趣科技,2012-05-11,"2,757,992,863","2,642,550,039",,,,0,0,华北,北京,北京市,I 信息技术,www.ourpalm.com
300316,晶盛机电,浙江晶盛机电股份有限公司,"Zhejiang Jingsheng Mechanical & Electrical Co.,Ltd.",浙江省绍兴市上虞区通江西路218号,300316,晶盛机电,2012-05-11,"984,926,080","920,931,891",,,,0,0,华东,浙江,绍兴市,C 制造业,www.jsjd.cc
300317,珈伟股份,深圳珈伟光伏照明股份有限公司,"Shenzhen Jiawei Photovoltaic Lighting Co.,Ltd.",广东省深圳市龙岗区坪地街道中心社区新发工业区1、2、3、4号,300317,珈伟股份,2012-05-11,"854,329,396","401,899,699",,,,0,0,华南,广东,深圳市,C 制造业,www.jiawei.com
300318,博晖创新,北京博晖创新光电技术股份有限公司,"Beijing Bohui Innovation Technology Co.,Ltd.",北京市昌平区生命园路9号院,300318,博晖创新,2012-05-23,"821,410,144","570,292,464",,,,0,0,华北,北京,北京市,C 制造业,www.bohui-tech.com
300319,麦捷科技,深圳市麦捷微电子科技股份有限公司,"Shenzhen Microgate Technology Co.,Ltd",广东省深圳市坪山区坑梓街道新乔围工业区新发路5号,300319,麦捷科技,2012-05-23,"704,317,930","471,693,809",,,,0,0,华南,广东,深圳市,C 制造业,www.szmicrogate.com
300320,海达股份,江阴海达橡塑股份有限公司,"JIANGYIN HAIDA RUBBER AND PLASTIC CO.,LTD.",江苏省江阴市周庄镇云顾路585号,300320,海达股份,2012-06-01,"528,026,400","452,957,594",,,,0,0,华东,江苏,无锡市,C 制造业,www.haida.cn
300321,同大股份,山东同大海岛新材料股份有限公司,"SHANDONG TONGDA ISLAND NEW MATERIALS CO.,LTD",山东省昌邑市同大街522号,300321,同大股份,2012-05-23,"88,800,000","82,742,274",,,,0,0,华东,山东,潍坊市,C 制造业,www.tongdahdcx.com
300322,硕贝德,惠州硕贝德无线科技股份有限公司,"Huizhou Speed Wireless Technology Co.,Ltd.",广东省惠州市东江高新区上霞片区SX-01-02号,300322,硕贝德,2012-06-08,"407,093,850","370,358,576",,,,0,0,华南,广东,惠州市,C 制造业,www.speed-hz.com
300323,华灿光电,华灿光电股份有限公司,HC SemiTek Corporation,湖北省武汉市东湖开发区滨湖路8号,300323,华灿光电,2012-06-01,"842,291,534","689,814,534",,,,0,0,华中,湖北,武汉市,C 制造业,www.hcsemitek.com
300324,旋极信息,北京旋极信息技术股份有限公司,"Beijing Watertek Information Technology Co.,Ltd.",北京市海淀区丰秀中路3号院12号楼-1至5层101,300324,旋极信息,2012-06-08,"1,172,196,195","618,986,786",,,,0,0,华北,北京,北京市,I 信息技术,www.watertek.com
300325,德威新材,江苏德威新材料股份有限公司,"Jiangsu Dewei Advanced Materials Co.,Ltd",江苏省太仓市沙溪镇沙南东路99号,300325,德威新材,2012-06-01,"1,010,672,385","794,818,491",,,,0,0,华东,江苏,苏州市,C 制造业,www.chinadewei.com
300326,凯利泰,上海凯利泰医疗科技股份有限公司,"Shanghai Kinetic Medical co.,ltd.",上海市张江高科技园东区瑞庆路528号23幢2楼,300326,凯利泰,2012-06-13,"715,846,846","641,188,919",,,,0,0,华东,上海,上海市,C 制造业,www.kineticmedinc.com.cn
300327,中颖电子,中颖电子股份有限公司,Sino Wealth Electronic Ltd.,上海市长宁区临空经济园区金钟路767弄3号,300327,中颖电子,2012-06-13,"210,057,113","207,608,542",,,,0,0,华东,上海,上海市,C 制造业,www.sinowealth.com
300328,宜安科技,东莞宜安科技股份有限公司,"Dongguan Eontec Co.,Ltd.",广东省东莞市清溪镇银泉工业区,300328,宜安科技,2012-06-19,"410,218,200","410,218,200",,,,0,0,华南,广东,东莞市,C 制造业,www.e-ande.com
300329,海伦钢琴,海伦钢琴股份有限公司,"HAILUN PIANO CO.,LTD.",浙江省宁波市北仑区龙潭山路36号,300329,海伦钢琴,2012-06-19,"251,289,880","250,884,880",,,,0,0,华东,浙江,宁波市,C 制造业,www.hailunpiano.com
300330,华虹计通,上海华虹计通智能系统股份有限公司,"SHANGHAI HUAHONGJT SMART SYSTEM CO.,LTD",上海市长宁区广顺路33号H栋3-4F,300330,华虹计通,2012-06-19,"168,000,000","167,698,062",,,,0,0,华东,上海,上海市,I 信息技术,www.huahongjt.com
300331,苏大维格,苏州苏大维格光电科技股份有限公司,"SVG OPTRONICS CO.,LTD",江苏省苏州工业园区苏虹东路北钟南街478号,300331,苏大维格,2012-06-28,"226,048,841","129,468,217",,,,0,0,华东,江苏,苏州市,C 制造业,www.svgoptronics.com
300332,天壕环境,天壕环境股份有限公司,Top Resource Conservation & Environment Corp.,北京市海淀区西直门北大街32号枫蓝国际中心2号楼906室,300332,天壕环境,2012-06-28,"888,932,064","637,782,971",,,,0,0,华北,北京,北京市,D 水电煤气,www.trce.com.cn
300333,兆日科技,深圳兆日科技股份有限公司,"Sinosun Technology Co.,Ltd.",广东省深圳市福田区泰然八路泰然大厦C座1605,300333,兆日科技,2012-06-28,"336,000,000","330,895,068",,,,0,0,华南,广东,深圳市,I 信息技术,www.sinosun.com.cn
300334,津膜科技,天津膜天膜科技股份有限公司,"TIANJIN MOTIMO MEMBRANE TECHNOLOGY CO.,LTD.",天津市经济技术开发区第11大街60号,300334,津膜科技,2012-07-05,"276,037,707","274,719,026",,,,0,0,华北,天津,天津市,C 制造业,www.motimo.com
300335,迪森股份,广州迪森热能技术股份有限公司,"Guangzhou Devotion Thermal Technology Co.,Ltd.",广东省广州市经济开发区东区东众路42号,300335,迪森股份,2012-07-10,"362,539,345","263,414,082",,,,0,0,华南,广东,广州市,D 水电煤气,www.devotiongroup.com
300336,新文化,上海新文化传媒集团股份有限公司,"SHANGHAI NEW CULTURE MEDIA GROUP CO.,LTD.",上海市虹口区东江湾路444号北区238室,300336,新文化,2012-07-10,"537,548,070","453,309,742",,,,0,0,华东,上海,上海市,R 文化传播,www.ncmedia.com.cn
300337,银邦股份,银邦金属复合材料股份有限公司,"Yinbang Clad Material Co.,Ltd.",江苏省无锡市新区鸿山街道后宅,300337,银邦股份,2012-07-18,"821,920,000","700,537,452",,,,0,0,华东,江苏,无锡市,C 制造业,www.cn-yinbang.com
300338,开元股份,长沙开元仪器股份有限公司,"Changsha Kaiyuan Instruments Co.,LTD",湖南省长沙市经济技术开发区开元路172号,300338,开元股份,2012-07-26,"339,619,692","169,051,976",,,,0,0,华中,湖南,长沙市,C 制造业,www.chs5e.com
300339,润和软件,江苏润和软件股份有限公司,"Jiangsu Hoperun Software Co., Ltd.",江苏省南京市雨花台区铁心桥工业园,300339,润和软件,2012-07-18,"715,466,700","504,550,148",,,,0,0,华东,江苏,南京市,I 信息技术,www.hoperun.com
300340,科恒股份,江门市科恒实业股份有限公司,"Jiangmen Kanhoo Industry Co.,Ltd",广东省江门市江海区滘头滘兴南路22号,300340,科恒股份,2012-07-26,"117,858,178","82,140,771",,,,0,0,华南,广东,江门市,C 制造业,www.keheng.com.cn
300341,麦迪电气,麦克奥迪（厦门）电气股份有限公司,"Motic (Xiamen) Electric Group Co.,Ltd",福建省厦门市火炬高新区(翔安)产业区舫山南路808号,300341,麦迪电气,2012-07-26,"510,211,336","370,863,350",,,,0,0,华东,福建,厦门市,C 制造业,www.motic-electric.com
300342,天银机电,常熟市天银机电股份有限公司,"Changshu Tianyin Electromechanical Co.,Ltd.",江苏省苏州市常熟碧溪新区迎宾路8号,300342,天银机电,2012-07-26,"431,980,272","396,194,308",,,,0,0,华东,江苏,苏州市,C 制造业,www.tyjd.cc
300343,联创互联,山东联创互联网传媒股份有限公司,"LECRON INTERNET MEDIA INDUSTRY CO.,LTD",山东省淄博市张店区东部化工区昌国东路219号,300343,联创互联,2012-08-01,"590,392,690","362,674,235",,,,0,0,华东,山东,淄博市,I 信息技术,www.lecron.cn
300344,太空板业,北京太空板业股份有限公司,Beijing Taikong Panel Industry Corp.,北京市丰台区科学城中核路1号3号楼12层,300344,太空板业,2012-08-01,"337,747,200","194,041,365",,,,0,0,华北,北京,北京市,C 制造业,www.taikong.cn
300345,红宇新材,湖南红宇耐磨新材料股份有限公司,"HONYU WEAR-RESISTANT NEW MATERIALS CO.,LTD.",湖南省长沙市金洲新区金沙西路068号,300345,红宇新材,2012-08-01,"441,295,483","326,726,014",,,,0,0,华中,湖南,长沙市,C 制造业,www.chinahongyu.cn
